file_path,labels_numeric,labels_text
artifacts/data_preprocessing/processed_audio_data\mixed_1215.wav,"['11', '8', '3']","['Chainsaw', 'Helicopter', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_1216.wav,"['24', '21', '27']","['WingFlapping', 'Insect', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_1217.wav,"['16', '5', '14']","['WoodChop', 'Wind', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_1218.wav,"['27', '11', '7']","['Squirrel', 'Chainsaw', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1219.wav,"['26', '17', '27']","['WolfHowl', 'Whistling', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_1220.wav,"['9', '13', '22']","['VehicleEngine', 'Handsaw', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1221.wav,"['12', '25', '24']","['Generator', 'Lion', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1222.wav,"['1', '26', '12']","['Fire', 'WolfHowl', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_1223.wav,"['17', '11', '21']","['Whistling', 'Chainsaw', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_1224.wav,"['4', '12']","['WaterDrops', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_1225.wav,"['25', '7', '1']","['Lion', 'TreeFalling', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_1226.wav,"['17', '20', '22']","['Whistling', 'Clapping', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1227.wav,"['1', '9', '27']","['Fire', 'VehicleEngine', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_1228.wav,"['15', '13', '12']","['Gunshot', 'Handsaw', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_1229.wav,"['19', '23']","['Footsteps', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1230.wav,"['25', '5', '10']","['Lion', 'Wind', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_1231.wav,"['26', '25']","['WolfHowl', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_1232.wav,"['25', '16']","['Lion', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_1233.wav,"['9', '4']","['VehicleEngine', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_1234.wav,"['4', '21', '7']","['WaterDrops', 'Insect', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1235.wav,"['27', '1']","['Squirrel', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_1236.wav,"['4', '16']","['WaterDrops', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_1237.wav,"['10', '25']","['Axe', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_1238.wav,"['25', '12']","['Lion', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_1239.wav,"['24', '6', '21']","['WingFlapping', 'Silence', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_1240.wav,"['1', '25', '13']","['Fire', 'Lion', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1241.wav,"['11', '18']","['Chainsaw', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_1242.wav,"['17', '3']","['Whistling', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_1243.wav,"['7', '13']","['TreeFalling', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1244.wav,"['6', '24']","['Silence', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1245.wav,"['21', '11', '7']","['Insect', 'Chainsaw', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1246.wav,"['24', '7']","['WingFlapping', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1247.wav,"['12', '11', '17']","['Generator', 'Chainsaw', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1248.wav,"['14', '19', '5']","['Firework', 'Footsteps', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_1249.wav,"['13', '26', '27']","['Handsaw', 'WolfHowl', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_1250.wav,"['2', '27']","['Rain', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_1251.wav,"['16', '23']","['WoodChop', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1252.wav,"['11', '13']","['Chainsaw', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1253.wav,"['25', '2', '16']","['Lion', 'Rain', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_1254.wav,"['11', '21', '14']","['Chainsaw', 'Insect', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_1255.wav,"['3', '8', '14']","['Thunderstorm', 'Helicopter', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_1256.wav,"['13', '6']","['Handsaw', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_1257.wav,"['25', '22', '18']","['Lion', 'Frog', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_1258.wav,"['3', '9']","['Thunderstorm', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_1259.wav,"['7', '1']","['TreeFalling', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_1260.wav,"['1', '16', '22']","['Fire', 'WoodChop', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1261.wav,"['23', '18']","['BirdChapping', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_1262.wav,"['8', '19', '25']","['Helicopter', 'Footsteps', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_1263.wav,"['3', '12']","['Thunderstorm', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_1264.wav,"['25', '7', '26']","['Lion', 'TreeFalling', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_1265.wav,"['20', '5']","['Clapping', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_1266.wav,"['8', '4', '6']","['Helicopter', 'WaterDrops', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_1267.wav,"['7', '6']","['TreeFalling', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_1268.wav,"['21', '3', '11']","['Insect', 'Thunderstorm', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1269.wav,"['23', '20']","['BirdChapping', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1270.wav,"['18', '9', '23']","['Speaking', 'VehicleEngine', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1271.wav,"['27', '14', '4']","['Squirrel', 'Firework', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_1272.wav,"['19', '2', '25']","['Footsteps', 'Rain', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_1273.wav,"['20', '18']","['Clapping', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_1274.wav,"['8', '5']","['Helicopter', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_1275.wav,"['17', '24', '19']","['Whistling', 'WingFlapping', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_1276.wav,"['17', '16', '9']","['Whistling', 'WoodChop', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_1277.wav,"['1', '18']","['Fire', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_1278.wav,"['22', '18', '13']","['Frog', 'Speaking', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1279.wav,"['11', '3', '27']","['Chainsaw', 'Thunderstorm', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_1280.wav,"['22', '6', '20']","['Frog', 'Silence', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1281.wav,"['24', '19']","['WingFlapping', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_1282.wav,"['18', '1']","['Speaking', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_1283.wav,"['13', '26']","['Handsaw', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_1284.wav,"['20', '27', '14']","['Clapping', 'Squirrel', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_1285.wav,"['23', '22', '9']","['BirdChapping', 'Frog', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_1286.wav,"['1', '15', '19']","['Fire', 'Gunshot', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_1287.wav,"['23', '26', '24']","['BirdChapping', 'WolfHowl', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1288.wav,"['26', '22']","['WolfHowl', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1289.wav,"['18', '13', '1']","['Speaking', 'Handsaw', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_1290.wav,"['26', '2', '25']","['WolfHowl', 'Rain', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_1291.wav,"['12', '2']","['Generator', 'Rain']"
artifacts/data_preprocessing/processed_audio_data\mixed_1292.wav,"['9', '13']","['VehicleEngine', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1293.wav,"['10', '20', '15']","['Axe', 'Clapping', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_1294.wav,"['17', '5']","['Whistling', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_1295.wav,"['16', '2', '8']","['WoodChop', 'Rain', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_1296.wav,"['11', '2', '23']","['Chainsaw', 'Rain', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1297.wav,"['20', '13', '17']","['Clapping', 'Handsaw', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1298.wav,"['13', '21', '17']","['Handsaw', 'Insect', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1299.wav,"['18', '17']","['Speaking', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1300.wav,"['13', '4', '23']","['Handsaw', 'WaterDrops', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1301.wav,"['15', '27', '7']","['Gunshot', 'Squirrel', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1302.wav,"['12', '10', '26']","['Generator', 'Axe', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_1303.wav,"['10', '22', '25']","['Axe', 'Frog', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_1304.wav,"['14', '3', '26']","['Firework', 'Thunderstorm', 'WolfHowl']"
artifacts/data_preprocessing/processed_audio_data\mixed_1305.wav,"['21', '6']","['Insect', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_1306.wav,"['1', '15', '8']","['Fire', 'Gunshot', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_1307.wav,"['22', '19', '13']","['Frog', 'Footsteps', 'Handsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1308.wav,"['5', '9', '21']","['Wind', 'VehicleEngine', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_1309.wav,"['6', '18', '23']","['Silence', 'Speaking', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1310.wav,"['19', '18', '20']","['Footsteps', 'Speaking', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1311.wav,"['16', '22']","['WoodChop', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1312.wav,"['10', '21']","['Axe', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_1313.wav,"['18', '24', '3']","['Speaking', 'WingFlapping', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_1314.wav,"['8', '24']","['Helicopter', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1315.wav,"['7', '20', '4']","['TreeFalling', 'Clapping', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_1316.wav,"['9', '20', '17']","['VehicleEngine', 'Clapping', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1317.wav,"['5', '16']","['Wind', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_1318.wav,"['14', '21', '1']","['Firework', 'Insect', 'Fire']"
artifacts/data_preprocessing/processed_audio_data\mixed_1319.wav,"['7', '16']","['TreeFalling', 'WoodChop']"
artifacts/data_preprocessing/processed_audio_data\mixed_1320.wav,"['19', '11']","['Footsteps', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1321.wav,"['25', '24', '15']","['Lion', 'WingFlapping', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_1322.wav,"['8', '4']","['Helicopter', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_1323.wav,"['6', '10']","['Silence', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_1324.wav,"['10', '26', '24']","['Axe', 'WolfHowl', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1325.wav,"['27', '13', '9']","['Squirrel', 'Handsaw', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_1326.wav,"['11', '22']","['Chainsaw', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1327.wav,"['27', '9']","['Squirrel', 'VehicleEngine']"
artifacts/data_preprocessing/processed_audio_data\mixed_1328.wav,"['7', '16', '17']","['TreeFalling', 'WoodChop', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1329.wav,"['18', '8']","['Speaking', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_1330.wav,"['26', '19']","['WolfHowl', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_1331.wav,"['21', '25', '11']","['Insect', 'Lion', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1332.wav,"['26', '6']","['WolfHowl', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_1333.wav,"['23', '24', '6']","['BirdChapping', 'WingFlapping', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_1334.wav,"['3', '8']","['Thunderstorm', 'Helicopter']"
artifacts/data_preprocessing/processed_audio_data\mixed_1335.wav,"['10', '22', '12']","['Axe', 'Frog', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_1336.wav,"['24', '10']","['WingFlapping', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_1337.wav,"['17', '16', '22']","['Whistling', 'WoodChop', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1338.wav,"['19', '21', '25']","['Footsteps', 'Insect', 'Lion']"
artifacts/data_preprocessing/processed_audio_data\mixed_1339.wav,"['5', '11', '14']","['Wind', 'Chainsaw', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_1340.wav,"['7', '9', '15']","['TreeFalling', 'VehicleEngine', 'Gunshot']"
artifacts/data_preprocessing/processed_audio_data\mixed_1341.wav,"['17', '14']","['Whistling', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_1342.wav,"['24', '25', '3']","['WingFlapping', 'Lion', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_1343.wav,"['6', '17', '20']","['Silence', 'Whistling', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1344.wav,"['19', '12', '6']","['Footsteps', 'Generator', 'Silence']"
artifacts/data_preprocessing/processed_audio_data\mixed_1345.wav,"['5', '11', '21']","['Wind', 'Chainsaw', 'Insect']"
artifacts/data_preprocessing/processed_audio_data\mixed_1346.wav,"['17', '7']","['Whistling', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1347.wav,"['7', '6', '4']","['TreeFalling', 'Silence', 'WaterDrops']"
artifacts/data_preprocessing/processed_audio_data\mixed_1348.wav,"['9', '19', '23']","['VehicleEngine', 'Footsteps', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1349.wav,"['18', '23']","['Speaking', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1350.wav,"['20', '25', '5']","['Clapping', 'Lion', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_1351.wav,"['14', '18']","['Firework', 'Speaking']"
artifacts/data_preprocessing/processed_audio_data\mixed_1352.wav,"['5', '12']","['Wind', 'Generator']"
artifacts/data_preprocessing/processed_audio_data\mixed_1353.wav,"['22', '7']","['Frog', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1354.wav,"['20', '8', '17']","['Clapping', 'Helicopter', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1355.wav,"['5', '17']","['Wind', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1356.wav,"['14', '27']","['Firework', 'Squirrel']"
artifacts/data_preprocessing/processed_audio_data\mixed_1357.wav,"['26', '21', '11']","['WolfHowl', 'Insect', 'Chainsaw']"
artifacts/data_preprocessing/processed_audio_data\mixed_1358.wav,"['24', '20']","['WingFlapping', 'Clapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1359.wav,"['6', '10']","['Silence', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_1360.wav,"['21', '22']","['Insect', 'Frog']"
artifacts/data_preprocessing/processed_audio_data\mixed_1361.wav,"['18', '7']","['Speaking', 'TreeFalling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1362.wav,"['8', '24', '5']","['Helicopter', 'WingFlapping', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_1363.wav,"['18', '14', '19']","['Speaking', 'Firework', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_1364.wav,"['5', '15', '24']","['Wind', 'Gunshot', 'WingFlapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1365.wav,"['18', '14']","['Speaking', 'Firework']"
artifacts/data_preprocessing/processed_audio_data\mixed_1366.wav,"['18', '17', '3']","['Speaking', 'Whistling', 'Thunderstorm']"
artifacts/data_preprocessing/processed_audio_data\mixed_1367.wav,"['7', '5']","['TreeFalling', 'Wind']"
artifacts/data_preprocessing/processed_audio_data\mixed_1368.wav,"['20', '18', '19']","['Clapping', 'Speaking', 'Footsteps']"
artifacts/data_preprocessing/processed_audio_data\mixed_1369.wav,"['19', '4', '17']","['Footsteps', 'WaterDrops', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1370.wav,"['18', '23']","['Speaking', 'BirdChapping']"
artifacts/data_preprocessing/processed_audio_data\mixed_1371.wav,"['4', '1', '17']","['WaterDrops', 'Fire', 'Whistling']"
artifacts/data_preprocessing/processed_audio_data\mixed_1372.wav,"['4', '17', '10']","['WaterDrops', 'Whistling', 'Axe']"
artifacts/data_preprocessing/processed_audio_data\mixed_1373.wav,"['8', '16']","['Helicopter', 'WoodChop']"
